Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-08-17,MountGinini,-0.1,1.7,6.2,,,E,63.0,E,ESE,28.0,11.0,98.0,97.0,,,,,0.7,1.5,Yes,Yes
2012-04-12,CoffsHarbour,14.5,22.7,3.8,4.4,6.8,S,54.0,SW,SW,20.0,19.0,66.0,70.0,1030.7,1029.0,4.0,4.0,18.1,19.8,Yes,No
2017-05-18,Dartmoor,10.6,16.1,2.2,,,SE,20.0,ESE,E,7.0,9.0,92.0,76.0,1022.0,1020.0,,,11.7,16.0,Yes,Yes
2009-06-07,Melbourne,6.9,14.6,0.6,0.4,1.1,W,41.0,N,SW,15.0,2.0,90.0,80.0,1005.5,1003.8,7.0,7.0,10.1,12.0,No,Yes
2009-07-18,Williamtown,6.3,18.0,1.2,1.4,9.8,WNW,26.0,NW,NW,15.0,9.0,86.0,51.0,1022.8,1018.7,1.0,4.0,10.1,17.2,Yes,No
2016-06-24,Sydney,12.7,16.3,0.0,3.8,6.5,W,69.0,WNW,W,13.0,43.0,52.0,33.0,1003.8,1003.2,5.0,3.0,15.8,14.4,No,No
2012-02-14,Tuggeranong,13.8,25.0,0.0,,,SE,31.0,ENE,ENE,7.0,19.0,65.0,43.0,1020.5,1017.6,,,18.1,24.1,No,Yes
2014-07-28,PerthAirport,9.1,19.1,2.6,1.8,5.9,WNW,41.0,WNW,WNW,9.0,22.0,88.0,53.0,1023.4,1021.7,7.0,1.0,14.1,18.7,Yes,No
2014-10-27,Townsville,17.3,29.1,0.0,8.4,11.9,ENE,35.0,NE,NE,13.0,17.0,59.0,50.0,1016.1,1012.1,4.0,1.0,26.0,28.3,No,No
2012-02-21,Witchcliffe,15.8,34.0,0.0,,,SE,41.0,SE,S,11.0,20.0,53.0,38.0,1015.0,1012.3,,,23.5,30.5,No,No
2009-10-21,MountGinini,,19.6,0.0,,,W,54.0,,W,,28.0,,23.0,,,,,,18.5,No,No
2010-03-05,Wollongong,20.6,24.4,0.6,,,NE,44.0,N,,9.0,,82.0,,1011.9,1010.0,4.0,,22.6,,No,Yes
2016-09-06,Darwin,24.0,35.2,0.0,8.0,10.7,NW,41.0,SE,NNW,13.0,28.0,55.0,43.0,1015.8,1011.4,1.0,5.0,29.2,31.9,No,No
2011-08-10,Albury,6.3,10.9,3.6,,,WNW,19.0,N,W,4.0,13.0,89.0,83.0,1009.3,1006.9,,,8.9,10.4,Yes,Yes
2011-06-24,PearceRAAF,11.6,22.5,0.0,,5.0,NNW,87.0,N,NNW,24.0,35.0,80.0,57.0,1011.8,1007.2,6.0,6.0,16.5,21.5,No,
2009-04-09,Sale,8.0,20.5,0.0,2.2,8.1,E,31.0,,E,0.0,24.0,73.0,58.0,1024.3,1020.0,1.0,1.0,14.7,19.8,No,No
2017-05-19,Melbourne,10.2,17.8,0.0,0.8,0.2,NE,28.0,NW,NNE,2.0,9.0,87.0,65.0,1020.6,1017.6,7.0,8.0,13.4,17.6,No,No
2009-06-13,Cobar,6.1,18.0,0.0,1.4,7.8,NNE,35.0,NNE,NNW,17.0,15.0,68.0,32.0,1017.6,1012.6,6.0,2.0,8.3,16.9,No,No
2014-03-10,Sale,11.9,34.8,0.0,6.0,8.9,S,46.0,WNW,W,7.0,13.0,79.0,26.0,1018.8,1017.2,3.0,5.0,18.8,33.5,No,No
2013-01-06,Penrith,20.1,35.7,0.0,,,SE,33.0,SSW,SSE,7.0,7.0,75.0,35.0,,,,,24.0,34.3,No,No
2010-03-14,Moree,13.4,30.3,0.0,9.0,11.0,E,33.0,SE,ESE,13.0,20.0,60.0,29.0,1026.1,1021.3,1.0,4.0,20.1,28.8,No,No
2016-08-15,Katherine,12.5,33.5,0.0,8.0,,ENE,46.0,SE,E,17.0,28.0,41.0,,1017.0,1012.2,0.0,,23.0,,No,No
2015-09-08,Nuriootpa,8.3,14.0,6.1,3.1,2.1,WSW,43.0,WSW,SW,24.0,24.0,97.0,79.0,1026.9,1026.1,8.0,7.0,11.0,13.3,Yes,No
2017-06-17,BadgerysCreek,11.7,18.3,0.0,,,SW,20.0,SW,SW,9.0,7.0,84.0,72.0,1024.7,1022.2,,,14.3,16.8,No,No
2010-03-31,MountGinini,6.3,14.5,5.4,,,,,SSE,,11.0,,98.0,,,,,,6.8,,Yes,
2016-10-12,Woomera,8.2,21.0,0.0,7.2,,SW,50.0,S,S,22.0,22.0,57.0,31.0,1024.6,1022.0,1.0,,12.1,18.7,No,No
2014-10-06,Perth,10.8,19.4,8.8,4.4,11.1,S,31.0,SSE,WSW,15.0,15.0,56.0,48.0,1023.5,1021.7,4.0,2.0,14.8,18.2,Yes,No
2017-06-01,Sydney,8.0,18.3,0.0,4.8,9.7,WSW,43.0,W,SSW,28.0,26.0,54.0,39.0,1032.8,1031.2,1.0,1.0,10.3,17.8,No,No
2013-09-30,Cobar,13.1,32.7,0.0,10.0,,NNE,43.0,N,N,24.0,17.0,20.0,8.0,1016.2,1010.4,4.0,7.0,23.3,31.1,No,No
2010-11-18,Perth,18.5,37.2,0.0,12.4,13.0,ESE,33.0,ENE,SSE,17.0,11.0,30.0,10.0,1017.3,1013.8,0.0,1.0,27.0,36.3,No,No
2015-10-31,Bendigo,16.7,25.3,0.0,,,ENE,44.0,NE,NE,22.0,28.0,81.0,54.0,1014.9,1011.7,8.0,2.0,18.4,24.8,No,No
2016-03-23,Sydney,14.9,25.3,1.6,4.2,9.5,W,33.0,W,ESE,20.0,15.0,66.0,51.0,1018.2,1016.9,1.0,3.0,18.3,23.9,Yes,No
2015-02-01,Perth,20.9,33.8,0.0,10.2,5.2,NW,57.0,ESE,ESE,11.0,13.0,50.0,30.0,1014.3,1011.6,7.0,3.0,23.1,32.8,No,Yes
2010-12-12,Wollongong,16.5,29.9,0.0,,,SSW,54.0,NNE,NW,9.0,30.0,46.0,30.0,1003.6,1003.0,,8.0,23.4,28.7,No,No
2010-07-26,Brisbane,14.4,21.4,2.0,1.8,4.8,SE,24.0,SSW,ESE,6.0,9.0,81.0,60.0,1029.5,1027.3,7.0,7.0,16.3,20.3,Yes,No
2011-09-05,SydneyAirport,13.6,22.6,0.0,5.6,6.1,NNE,41.0,NW,NE,13.0,22.0,54.0,48.0,1026.4,1023.1,6.0,2.0,18.7,21.6,No,No
2011-10-07,BadgerysCreek,12.3,21.9,1.6,,,N,20.0,WNW,N,2.0,13.0,100.0,73.0,1013.6,1009.8,,,14.8,20.6,Yes,Yes
2013-12-17,Mildura,15.5,35.8,0.0,10.0,13.7,SSE,28.0,SE,SE,17.0,15.0,39.0,14.0,1019.0,1016.4,1.0,3.0,22.5,33.6,No,No
2009-07-13,Walpole,9.6,15.4,1.0,,,WNW,35.0,WNW,WSW,11.0,15.0,74.0,66.0,1026.6,1027.2,,,11.3,13.7,No,No
2009-08-09,Melbourne,6.6,14.6,0.0,4.8,3.8,N,61.0,N,N,37.0,35.0,54.0,39.0,1018.9,1016.3,7.0,7.0,9.0,12.7,No,No
2012-10-31,MountGinini,8.6,20.2,0.0,,,WSW,37.0,W,WSW,11.0,17.0,65.0,38.0,,,,,12.9,18.2,No,No
2012-01-27,MountGambier,13.7,31.9,0.0,8.0,13.2,,,SE,SSE,22.0,15.0,62.0,29.0,1017.0,1012.1,1.0,0.0,19.7,31.9,No,No
2010-07-09,Wollongong,10.8,16.1,3.4,,,SSE,35.0,SSW,S,19.0,24.0,75.0,79.0,1030.0,1028.7,,8.0,13.9,14.9,Yes,No
2009-08-11,CoffsHarbour,12.6,22.3,0.0,2.8,7.9,N,48.0,N,NNE,15.0,35.0,58.0,54.0,1019.6,1015.4,2.0,5.0,18.8,20.4,No,No
2014-04-23,Cairns,23.0,29.5,0.6,2.8,3.7,SE,43.0,S,SE,15.0,28.0,86.0,70.0,1013.4,1010.4,6.0,7.0,25.5,28.3,No,No
2010-04-29,NorahHead,14.5,24.4,0.0,,,W,20.0,W,W,7.0,7.0,55.0,38.0,1020.4,1017.1,,,18.8,24.0,No,No
2017-02-27,Nhil,12.6,35.7,0.0,,,ENE,35.0,ENE,E,20.0,13.0,44.0,21.0,1020.0,1018.2,,,22.3,33.4,No,No
2015-11-10,GoldCoast,16.6,26.2,,,,,,SSE,E,15.0,15.0,61.0,57.0,1016.2,1013.6,,,24.8,25.1,,No
2011-10-25,MountGambier,5.5,14.8,5.0,3.2,4.5,SSE,48.0,SE,SSE,17.0,35.0,61.0,58.0,1020.8,1020.0,7.0,7.0,11.3,13.9,Yes,No
2015-04-14,Albany,15.3,19.5,0.6,2.6,2.4,,,NW,,6.0,,81.0,73.0,1014.4,1017.7,5.0,8.0,16.2,16.0,No,Yes
2009-06-10,Perth,11.9,22.0,1.2,2.0,8.1,WNW,31.0,N,W,7.0,15.0,90.0,58.0,1012.7,1011.7,6.0,3.0,17.3,20.8,Yes,Yes
2011-09-29,Launceston,13.0,16.2,3.8,,,SSE,41.0,WNW,SE,6.0,20.0,93.0,89.0,989.7,988.9,,,14.1,12.7,Yes,Yes
2014-09-01,MelbourneAirport,12.4,14.1,0.0,8.2,0.0,N,70.0,N,W,35.0,11.0,57.0,80.0,1009.2,1009.0,7.0,7.0,12.6,11.3,No,Yes
2017-05-02,Brisbane,15.7,27.5,0.0,4.8,8.5,NE,15.0,SW,NE,4.0,7.0,77.0,45.0,1020.4,1017.0,3.0,3.0,20.2,25.6,No,No
2014-05-12,Tuggeranong,1.7,18.1,0.0,,,NW,15.0,WSW,N,2.0,9.0,82.0,47.0,1032.4,1029.7,,,8.0,17.4,No,No
2010-08-25,SalmonGums,4.2,14.5,0.2,,,SSW,43.0,WSW,SW,13.0,22.0,81.0,60.0,,,,,9.4,13.8,No,No
2010-05-21,PearceRAAF,15.8,24.6,0.0,,2.3,ENE,46.0,NE,E,17.0,19.0,38.0,46.0,1010.4,1005.8,2.0,3.0,20.2,24.6,No,
2017-06-16,Adelaide,9.8,14.8,0.2,,,ENE,13.0,NE,NNE,2.0,7.0,81.0,66.0,1026.5,1023.6,,,11.8,14.6,No,Yes
2015-03-18,Brisbane,21.8,28.9,0.0,8.0,7.4,SW,31.0,SW,NW,11.0,7.0,61.0,56.0,1018.1,1011.0,7.0,3.0,24.4,28.5,No,Yes
2014-09-13,GoldCoast,17.5,24.2,0.0,,,ESE,41.0,SSE,SE,15.0,19.0,63.0,67.0,1024.4,1022.3,,,21.7,20.6,No,No
2012-05-03,Cobar,8.2,16.1,1.2,2.0,,S,28.0,SSE,S,15.0,13.0,61.0,33.0,1023.7,1021.0,1.0,0.0,10.9,15.8,Yes,No
2015-07-10,Brisbane,9.7,20.2,0.2,2.2,1.6,NE,24.0,SW,ENE,6.0,7.0,74.0,73.0,1025.9,1021.4,5.0,7.0,14.8,17.9,No,No
2014-10-25,Watsonia,13.2,20.9,0.0,7.4,5.6,SSW,31.0,S,SW,7.0,13.0,86.0,59.0,1017.5,1014.6,8.0,5.0,15.0,19.0,No,No
2009-11-11,Launceston,12.4,24.3,0.0,,,NW,35.0,NW,NW,7.0,19.0,82.0,58.0,1024.5,1021.4,,,15.4,23.1,No,No
2014-05-25,Darwin,21.9,33.6,0.0,8.0,11.3,ENE,46.0,SE,NE,13.0,13.0,75.0,26.0,1014.7,1011.4,1.0,2.0,26.1,33.3,No,No
2017-06-19,Williamtown,12.9,19.8,36.2,,,W,37.0,SW,SSW,20.0,24.0,86.0,75.0,1028.5,1027.0,8.0,2.0,14.7,18.5,Yes,No
2015-03-27,Cairns,23.0,31.8,0.0,8.0,9.6,E,33.0,S,E,13.0,19.0,64.0,54.0,1016.2,1013.1,5.0,6.0,28.1,30.7,No,Yes
2011-11-13,Richmond,16.3,28.0,0.0,,,E,35.0,SSW,NNE,4.0,9.0,75.0,46.0,1018.8,1012.7,,,20.2,27.3,No,No
2015-01-29,Canberra,9.9,21.6,0.0,,,S,56.0,S,S,31.0,26.0,55.0,41.0,1013.8,1010.9,8.0,8.0,14.3,19.4,No,No
2010-03-23,Launceston,11.0,23.6,0.0,,,WNW,41.0,WNW,WNW,19.0,19.0,75.0,41.0,1014.8,1013.2,,,15.3,22.9,No,No
2012-09-01,MountGinini,-6.2,3.7,1.6,,,SSW,56.0,SSE,SE,17.0,7.0,74.0,65.0,,,,,-1.9,2.9,Yes,Yes
2015-12-29,Launceston,10.6,30.4,0.0,,,N,31.0,NW,ENE,6.0,7.0,72.0,21.0,,,,,17.4,28.0,No,No
2015-05-11,MountGinini,0.2,4.8,11.6,,,WSW,102.0,WSW,WSW,33.0,31.0,96.0,97.0,,,,,1.9,3.5,Yes,No
2016-12-01,Williamtown,13.6,32.0,,,,NE,39.0,SSW,ENE,11.0,17.0,82.0,31.0,1008.5,1005.7,8.0,8.0,18.2,29.2,,
2016-09-16,Newcastle,11.0,22.8,1.0,,,,,,,0.0,,72.0,,,,5.0,,16.2,,No,No
2009-05-12,Newcastle,6.4,20.7,0.0,,,,,NW,,4.0,0.0,81.0,89.0,,,1.0,1.0,12.6,14.8,No,No
2017-04-28,MelbourneAirport,9.7,18.6,0.0,2.0,1.9,W,35.0,NNW,WSW,11.0,24.0,71.0,65.0,1024.0,1022.3,7.0,7.0,14.4,17.8,No,No
2010-04-06,Moree,18.8,26.8,0.0,7.0,1.6,NNE,48.0,NNE,N,28.0,15.0,57.0,45.0,1019.3,1016.2,7.0,8.0,21.2,25.8,No,Yes
2009-07-25,Newcastle,4.4,18.8,0.0,,,,,N,,4.0,0.0,94.0,38.0,,,0.0,0.0,8.0,17.8,No,No
2014-02-20,Moree,22.3,26.2,23.8,6.4,,N,30.0,NNW,NNW,17.0,15.0,93.0,74.0,1007.9,1009.3,8.0,7.0,23.1,24.7,Yes,
2012-05-02,Mildura,10.0,17.4,1.4,4.6,9.8,SSE,41.0,SSW,S,22.0,19.0,81.0,43.0,1026.5,1025.0,2.0,4.0,11.5,16.1,Yes,No
2012-07-24,Richmond,9.4,14.7,0.4,0.8,,SSE,19.0,,SE,0.0,7.0,94.0,78.0,1028.5,1026.2,,,11.8,14.0,No,No
2013-09-02,Sydney,12.2,22.0,0.0,4.0,11.0,NE,28.0,W,NE,19.0,17.0,71.0,41.0,1031.2,1029.1,6.0,2.0,15.9,21.4,No,No
2015-03-14,Launceston,9.9,18.9,0.0,,,NNW,52.0,NW,NNW,11.0,24.0,86.0,67.0,,,1.0,8.0,13.6,17.6,No,Yes
2012-03-16,Adelaide,16.3,22.3,0.8,2.4,10.4,SW,37.0,SW,SW,15.0,19.0,73.0,50.0,1013.3,1014.0,,,18.2,22.0,No,No
2011-01-04,MelbourneAirport,8.5,22.6,0.0,5.6,12.0,S,37.0,S,S,17.0,26.0,61.0,47.0,1014.1,1011.1,4.0,3.0,15.1,19.9,No,No
2009-04-14,Portland,10.0,18.8,0.2,4.4,8.5,WNW,57.0,WNW,W,20.0,41.0,81.0,55.0,1012.8,1010.5,4.0,3.0,15.3,17.4,No,Yes
2009-05-22,Moree,12.5,23.5,7.4,1.4,5.7,ESE,44.0,ESE,ESE,31.0,2.0,64.0,48.0,1011.5,1009.8,6.0,7.0,17.1,22.0,Yes,No
2014-11-24,MountGambier,11.6,19.8,0.4,6.8,8.6,,,SW,WSW,11.0,39.0,78.0,46.0,1009.6,1011.2,7.0,5.0,15.7,17.5,No,No
2013-04-24,Darwin,25.9,33.7,0.0,5.6,11.4,ENE,37.0,NNE,E,15.0,20.0,72.0,36.0,1013.9,1009.7,5.0,2.0,29.4,32.9,No,No
2011-03-13,Wollongong,20.7,26.8,0.0,,,NNE,37.0,NE,NNE,13.0,20.0,82.0,71.0,1021.2,1018.2,,,23.7,26.1,No,No
2011-01-07,Dartmoor,16.2,39.1,0.0,9.4,9.8,NW,57.0,N,NNW,13.0,30.0,42.0,14.0,1005.6,1002.9,,,24.3,38.0,No,No
2015-08-13,SalmonGums,5.8,16.0,0.0,,,NW,24.0,WNW,WSW,9.0,13.0,81.0,60.0,,,,,12.2,15.2,No,No
2013-12-16,BadgerysCreek,17.4,27.1,0.0,,,ENE,31.0,NNE,E,9.0,17.0,78.0,53.0,1020.4,1018.3,,,20.5,26.2,No,No
2012-01-04,Ballarat,13.3,21.6,0.0,,,SSW,50.0,SSW,S,30.0,30.0,72.0,37.0,1016.7,1017.2,5.0,,15.7,21.1,No,No
2014-12-08,Penrith,18.5,30.2,12.4,,,WNW,50.0,N,N,4.0,26.0,86.0,71.0,,,,,20.2,23.2,Yes,Yes
2016-06-04,SydneyAirport,14.6,21.7,72.0,,0.0,NE,98.0,NE,NE,30.0,44.0,95.0,84.0,1015.3,1009.3,8.0,8.0,17.0,19.0,Yes,Yes
2012-01-19,Brisbane,20.7,30.9,0.0,5.0,12.3,ESE,31.0,SE,ESE,7.0,17.0,65.0,62.0,1013.9,1011.7,3.0,2.0,27.5,29.1,No,No
2017-01-06,MountGinini,9.6,20.0,1.2,,,ENE,35.0,E,E,11.0,7.0,62.0,61.0,,,,,15.1,19.8,Yes,No
2013-01-14,PearceRAAF,21.5,39.0,,,12.3,ENE,41.0,NE,SW,17.0,11.0,61.0,36.0,1008.9,1005.4,,,27.5,36.9,,Yes
2016-03-03,Canberra,12.6,35.2,0.0,,,SE,41.0,ESE,W,4.0,11.0,46.0,20.0,1021.5,1017.8,,8.0,21.6,33.5,No,Yes
2017-05-18,Watsonia,8.7,21.1,0.6,1.2,6.2,E,17.0,ENE,,2.0,0.0,100.0,40.0,1024.4,1021.9,7.0,7.0,9.9,20.5,No,No
2017-02-15,Moree,21.1,35.4,0.0,,,NE,50.0,ENE,NNW,28.0,19.0,54.0,27.0,1013.7,1009.5,1.0,1.0,25.1,33.6,No,No
2016-09-23,Melbourne,9.8,16.5,0.6,1.6,5.9,S,20.0,ESE,SW,7.0,9.0,72.0,65.0,1017.2,1012.3,7.0,2.0,12.5,15.7,No,No
2015-06-30,Dartmoor,7.9,13.1,0.0,1.0,5.7,NNW,19.0,N,WSW,7.0,7.0,,,1029.8,1028.0,,,8.3,12.4,No,No
2011-03-12,MelbourneAirport,15.0,29.9,0.0,3.0,11.5,NNE,46.0,NNE,N,11.0,22.0,82.0,53.0,1017.1,1015.6,2.0,4.0,20.6,28.8,No,No
2012-03-04,Albany,14.8,25.4,0.0,7.0,11.8,,,ENE,ESE,6.0,24.0,52.0,67.0,1014.8,1012.0,0.0,0.0,21.6,23.9,No,No
2012-07-27,Darwin,20.3,29.5,0.0,5.8,8.0,N,28.0,S,N,7.0,19.0,68.0,58.0,1015.2,1011.1,7.0,6.0,25.3,28.5,No,No
2009-10-14,Watsonia,8.9,15.9,4.0,5.4,2.8,WSW,59.0,W,WSW,17.0,28.0,81.0,80.0,1000.0,1002.5,6.0,7.0,11.5,12.2,Yes,Yes
2012-06-10,SydneyAirport,8.8,14.7,2.8,0.2,0.2,SW,43.0,NW,WNW,13.0,4.0,86.0,85.0,1026.0,1023.2,7.0,7.0,10.9,13.9,Yes,Yes
2014-11-11,Sydney,16.6,23.2,0.0,4.2,5.1,ESE,35.0,ESE,SE,7.0,20.0,51.0,66.0,1020.1,1019.6,6.0,8.0,21.3,19.0,No,No
2017-05-24,Sale,6.1,17.5,0.0,,,,,W,W,24.0,28.0,75.0,60.0,1013.7,1014.5,,4.0,13.5,15.5,No,No
2008-10-04,Canberra,14.4,20.7,7.6,9.4,4.9,NNW,33.0,NNW,NNW,20.0,19.0,94.0,65.0,1015.5,1013.2,8.0,4.0,14.5,19.3,Yes,Yes
2016-12-21,NorahHead,19.6,25.5,0.2,,,S,44.0,SSW,SSE,22.0,22.0,80.0,72.0,1012.2,1011.9,,,21.6,24.5,No,No
2015-07-28,Richmond,-0.4,17.4,0.0,2.6,,SW,28.0,,S,0.0,17.0,80.0,38.0,1033.5,1030.6,,,6.4,16.6,No,No
2014-05-13,Moree,9.1,25.4,0.0,4.8,10.5,SSE,30.0,NE,SSE,7.0,20.0,55.0,20.0,1028.6,1023.7,0.0,1.0,17.3,24.7,No,No
2010-01-05,BadgerysCreek,15.4,34.0,0.0,,,SW,43.0,NNE,NE,7.0,17.0,69.0,35.0,1018.0,1013.1,,,21.5,33.3,No,No
2015-01-16,Witchcliffe,8.5,25.7,0.0,,,SSE,44.0,SE,SSE,19.0,24.0,60.0,50.0,1019.9,1017.4,,,20.5,24.2,No,No
2014-12-05,Melbourne,17.7,21.4,,6.6,0.1,S,35.0,SSW,S,15.0,26.0,78.0,75.0,1008.5,1007.3,8.0,8.0,19.3,20.5,,
2016-09-05,CoffsHarbour,7.0,21.3,0.0,,,WSW,24.0,WSW,ESE,15.0,15.0,70.0,56.0,1029.9,1027.8,8.0,,16.0,19.8,No,No
2015-12-03,Sydney,17.1,21.7,0.0,9.2,8.1,ESE,31.0,ESE,ESE,11.0,20.0,52.0,49.0,1027.1,1026.0,7.0,5.0,19.4,20.3,No,No
2016-08-11,Hobart,5.8,12.2,0.2,2.8,5.7,SW,54.0,NNW,NNW,26.0,6.0,71.0,53.0,1005.0,1008.9,7.0,5.0,6.7,11.4,No,No
2016-09-07,PerthAirport,12.5,17.0,7.6,3.0,7.9,WSW,70.0,WSW,WNW,33.0,33.0,63.0,45.0,1012.4,1013.9,4.0,6.0,14.2,16.0,Yes,Yes
2009-08-03,Hobart,5.4,12.3,2.0,1.8,8.3,WSW,63.0,W,NW,30.0,24.0,43.0,39.0,1008.5,1010.5,1.0,2.0,8.5,11.5,Yes,Yes
2013-03-22,Newcastle,17.6,32.2,0.0,,,,,NW,NW,4.0,19.0,72.0,54.0,,,6.0,6.0,23.8,29.8,No,No
2015-12-09,MelbourneAirport,13.0,28.2,0.0,10.6,12.9,SE,44.0,WSW,SW,20.0,22.0,51.0,28.0,1014.4,1013.0,6.0,4.0,19.4,26.7,No,No
2012-01-06,Tuggeranong,12.7,24.6,0.0,,,ESE,41.0,SSE,ESE,13.0,11.0,62.0,35.0,1014.3,1012.8,,,16.0,23.8,No,No
2009-12-10,Tuggeranong,10.2,27.9,0.2,,,NW,57.0,N,NW,13.0,22.0,48.0,29.0,1009.5,1005.9,,,17.8,23.9,No,No
2013-12-14,MelbourneAirport,11.8,18.9,0.0,5.0,8.9,SSE,44.0,SSW,SSE,17.0,22.0,60.0,42.0,1020.1,1019.3,8.0,5.0,13.7,18.4,No,No
2014-06-30,Townsville,14.3,23.4,0.0,7.6,10.4,SSW,37.0,SSW,SSW,20.0,19.0,31.0,21.0,1022.1,1019.0,2.0,6.0,17.7,22.9,No,No
2013-07-12,SalmonGums,7.4,13.5,1.6,,,NW,22.0,SE,W,13.0,7.0,92.0,93.0,,,,,12.0,11.2,Yes,Yes
2010-03-06,AliceSprings,18.4,29.6,0.0,7.8,11.7,S,31.0,ESE,SE,15.0,15.0,37.0,36.0,1011.8,1009.8,0.0,1.0,25.0,29.2,No,No
2016-05-18,Canberra,0.2,15.1,0.0,,,NNW,37.0,N,NNW,11.0,20.0,97.0,52.0,1020.8,1016.4,8.0,,5.5,14.6,No,No
2012-05-08,Witchcliffe,11.6,17.3,18.4,,,WSW,61.0,W,W,22.0,17.0,,,1011.2,1013.5,,,15.5,16.2,Yes,Yes
2015-02-04,Mildura,13.0,29.3,0.0,10.8,12.7,S,37.0,SSE,SSW,22.0,24.0,61.0,20.0,1019.1,1016.2,4.0,6.0,15.6,26.4,No,No
2010-07-08,Newcastle,10.4,17.2,9.8,,,,,SW,SW,4.0,4.0,91.0,92.0,,,7.0,7.0,12.4,14.2,Yes,Yes
2009-12-02,Williamtown,12.9,22.3,4.4,3.8,10.9,S,50.0,SW,S,13.0,30.0,74.0,52.0,1020.8,1020.4,6.0,3.0,17.7,20.9,Yes,No
2013-12-11,Uluru,22.0,26.1,0.0,,,SE,44.0,ESE,NE,28.0,26.0,22.0,35.0,1012.2,1012.3,,,25.3,24.6,No,No
2017-01-06,Hobart,14.6,23.0,0.0,6.6,9.2,ESE,31.0,NNW,ESE,17.0,19.0,68.0,64.0,1021.3,1019.1,7.0,1.0,17.9,21.5,No,No
2010-11-22,Melbourne,13.7,33.3,0.2,5.2,12.1,SSW,54.0,NNE,N,19.0,33.0,68.0,21.0,1020.5,1017.1,1.0,2.0,20.5,32.4,No,No
2015-03-23,GoldCoast,20.2,27.0,22.4,,,,,SSE,,20.0,,84.0,68.0,1018.4,1014.8,,,23.7,26.5,Yes,No
2010-08-06,Launceston,0.6,12.0,0.0,,,SE,26.0,NE,SE,2.0,15.0,92.0,51.0,1022.3,1022.3,,,4.0,11.6,No,No
2016-09-26,Launceston,4.2,15.5,0.2,,,NNW,33.0,NNW,NW,4.0,20.0,69.0,63.0,,,,2.0,9.2,13.8,No,No
2012-11-06,WaggaWagga,21.5,31.8,0.0,7.4,0.8,N,50.0,NE,N,17.0,24.0,36.0,28.0,1012.8,1010.8,6.0,7.0,25.7,29.3,No,Yes
2014-04-23,WaggaWagga,11.8,22.2,1.8,2.8,5.7,NE,44.0,NE,SE,19.0,17.0,76.0,58.0,1017.8,1013.7,7.0,7.0,14.2,21.3,Yes,No
2011-10-13,Bendigo,2.7,20.9,0.0,,,ENE,33.0,SE,N,15.0,20.0,63.0,36.0,1020.2,1017.4,1.0,1.0,12.2,20.1,No,No
2009-05-16,MelbourneAirport,10.6,15.2,0.6,4.0,2.2,W,54.0,WSW,WSW,35.0,33.0,85.0,45.0,1012.6,1014.5,7.0,6.0,10.8,13.7,No,No
2014-10-19,Darwin,24.6,35.5,0.0,7.6,11.2,NE,39.0,ENE,N,22.0,28.0,62.0,53.0,1014.2,1009.5,1.0,3.0,29.4,31.8,No,Yes
2014-12-18,NorahHead,20.1,26.4,0.0,,,NE,31.0,NE,NE,7.0,17.0,85.0,81.0,1009.8,1005.9,,,21.9,23.8,No,No
2010-06-19,Cobar,4.0,17.4,0.0,1.8,8.0,WSW,24.0,WSW,W,7.0,9.0,73.0,52.0,1024.7,1023.1,1.0,4.0,9.8,17.1,No,No
2014-05-07,Nuriootpa,6.0,14.5,0.0,1.0,6.1,NE,33.0,ENE,ENE,19.0,17.0,78.0,55.0,1027.6,1024.8,5.0,4.0,9.5,13.8,No,No
2015-10-13,Williamtown,18.2,23.8,0.0,7.0,6.8,SE,41.0,SSE,ESE,22.0,26.0,84.0,72.0,1020.9,1021.0,7.0,6.0,21.1,21.9,No,No
2011-03-18,CoffsHarbour,19.1,26.4,1.6,2.6,4.0,SSE,24.0,WNW,S,4.0,17.0,87.0,77.0,1013.7,1011.5,7.0,7.0,22.1,25.2,Yes,No
2014-05-30,Woomera,9.1,21.4,0.0,,,NNE,44.0,NE,NNE,26.0,15.0,48.0,75.0,1019.1,1016.8,,7.0,15.2,15.8,No,No
2012-08-08,SydneyAirport,5.7,22.1,0.0,3.6,10.6,NW,33.0,NNW,WNW,13.0,15.0,51.0,19.0,1021.7,1015.1,1.0,1.0,10.3,21.6,No,No
2012-09-23,Ballarat,8.0,14.5,0.0,,,W,54.0,W,W,39.0,28.0,65.0,50.0,1008.5,1008.5,1.0,8.0,11.2,12.8,No,No
2013-08-01,Bendigo,-2.2,12.4,0.0,1.7,,N,20.0,SE,N,9.0,13.0,96.0,59.0,1023.7,1019.9,,8.0,3.1,11.0,No,No
2009-08-18,Bendigo,0.5,15.4,0.2,2.6,,NW,24.0,W,N,7.0,13.0,88.0,59.0,1028.3,1026.0,1.0,7.0,9.0,14.4,No,No
2011-10-16,Tuggeranong,7.6,20.2,0.0,,,NW,41.0,NNW,WNW,15.0,22.0,55.0,30.0,1013.7,1015.3,,,14.6,19.4,No,No
